"_id",basicFactData.basicFactDataId,basicFactData.createTimeDate,basicFactData.dataValue.activityDateList,basicFactData.dataValue.code,basicFactData.dataValue.courseId,basicFactData.dataValue.courseIdentifierId,basicFactData.dataValue.coursePeriod,basicFactData.dataValue.effective,basicFactData.dataValue.idCardType,basicFactData.dataValue.message,basicFactData.dataValue.packageId,basicFactData.dataValue.timeLength,basicFactData.dataValue.trainingPersonId,basicFactData.dataValue.userIdentifier,basicFactData.dataValue.userUniqueId,basicFactData.updateTimeDate,behaviorInterruptRecoveryRecord.0.interruptRecoveryId,behaviorInterruptRecoveryRecord.0.interruptRecoveryTime,behaviorInterruptRecoveryRecord.0.interruptRecoveryType,behaviorInterruptRecoveryRecord.1.interruptRecoveryId,behaviorInterruptRecoveryRecord.1.interruptRecoveryTime,behaviorInterruptRecoveryRecord.1.interruptRecoveryType,behaviorInterruptRecoveryRecord.10.interruptRecoveryId,behaviorInterruptRecoveryRecord.10.interruptRecoveryTime,behaviorInterruptRecoveryRecord.10.interruptRecoveryType,behaviorInterruptRecoveryRecord.11.interruptRecoveryId,behaviorInterruptRecoveryRecord.11.interruptRecoveryTime,behaviorInterruptRecoveryRecord.11.interruptRecoveryType,behaviorInterruptRecoveryRecord.12.interruptRecoveryId,behaviorInterruptRecoveryRecord.12.interruptRecoveryTime,behaviorInterruptRecoveryRecord.12.interruptRecoveryType,behaviorInterruptRecoveryRecord.13.interruptRecoveryId,behaviorInterruptRecoveryRecord.13.interruptRecoveryTime,behaviorInterruptRecoveryRecord.13.interruptRecoveryType,behaviorInterruptRecoveryRecord.14.interruptRecoveryId,behaviorInterruptRecoveryRecord.14.interruptRecoveryTime,behaviorInterruptRecoveryRecord.14.interruptRecoveryType,behaviorInterruptRecoveryRecord.15.interruptRecoveryId,behaviorInterruptRecoveryRecord.15.interruptRecoveryTime,behaviorInterruptRecoveryRecord.15.interruptRecoveryType,behaviorInterruptRecoveryRecord.16.interruptRecoveryId,behaviorInterruptRecoveryRecord.16.interruptRecoveryTime,behaviorInterruptRecoveryRecord.16.interruptRecoveryType,behaviorInterruptRecoveryRecord.17.interruptRecoveryId,behaviorInterruptRecoveryRecord.17.interruptRecoveryTime,behaviorInterruptRecoveryRecord.17.interruptRecoveryType,behaviorInterruptRecoveryRecord.18.interruptRecoveryId,behaviorInterruptRecoveryRecord.18.interruptRecoveryTime,behaviorInterruptRecoveryRecord.18.interruptRecoveryType,behaviorInterruptRecoveryRecord.19.interruptRecoveryId,behaviorInterruptRecoveryRecord.19.interruptRecoveryTime,behaviorInterruptRecoveryRecord.19.interruptRecoveryType,behaviorInterruptRecoveryRecord.2.interruptRecoveryId,behaviorInterruptRecoveryRecord.2.interruptRecoveryTime,behaviorInterruptRecoveryRecord.2.interruptRecoveryType,behaviorInterruptRecoveryRecord.20.interruptRecoveryId,behaviorInterruptRecoveryRecord.20.interruptRecoveryTime,behaviorInterruptRecoveryRecord.20.interruptRecoveryType,behaviorInterruptRecoveryRecord.21.interruptRecoveryId,behaviorInterruptRecoveryRecord.21.interruptRecoveryTime,behaviorInterruptRecoveryRecord.21.interruptRecoveryType,behaviorInterruptRecoveryRecord.22.interruptRecoveryId,behaviorInterruptRecoveryRecord.22.interruptRecoveryTime,behaviorInterruptRecoveryRecord.22.interruptRecoveryType,behaviorInterruptRecoveryRecord.23.interruptRecoveryId,behaviorInterruptRecoveryRecord.23.interruptRecoveryTime,behaviorInterruptRecoveryRecord.23.interruptRecoveryType,behaviorInterruptRecoveryRecord.24.interruptRecoveryId,behaviorInterruptRecoveryRecord.24.interruptRecoveryTime,behaviorInterruptRecoveryRecord.24.interruptRecoveryType,behaviorInterruptRecoveryRecord.25.interruptRecoveryId,behaviorInterruptRecoveryRecord.25.interruptRecoveryTime,behaviorInterruptRecoveryRecord.25.interruptRecoveryType,behaviorInterruptRecoveryRecord.26.interruptRecoveryId,behaviorInterruptRecoveryRecord.26.interruptRecoveryTime,behaviorInterruptRecoveryRecord.26.interruptRecoveryType,behaviorInterruptRecoveryRecord.27.interruptRecoveryId,behaviorInterruptRecoveryRecord.27.interruptRecoveryTime,behaviorInterruptRecoveryRecord.27.interruptRecoveryType,behaviorInterruptRecoveryRecord.3.interruptRecoveryId,behaviorInterruptRecoveryRecord.3.interruptRecoveryTime,behaviorInterruptRecoveryRecord.3.interruptRecoveryType,behaviorInterruptRecoveryRecord.4.interruptRecoveryId,behaviorInterruptRecoveryRecord.4.interruptRecoveryTime,behaviorInterruptRecoveryRecord.4.interruptRecoveryType,behaviorInterruptRecoveryRecord.5.interruptRecoveryId,behaviorInterruptRecoveryRecord.5.interruptRecoveryTime,behaviorInterruptRecoveryRecord.5.interruptRecoveryType,behaviorInterruptRecoveryRecord.6.interruptRecoveryId,behaviorInterruptRecoveryRecord.6.interruptRecoveryTime,behaviorInterruptRecoveryRecord.6.interruptRecoveryType,behaviorInterruptRecoveryRecord.7.interruptRecoveryId,behaviorInterruptRecoveryRecord.7.interruptRecoveryTime,behaviorInterruptRecoveryRecord.7.interruptRecoveryType,behaviorInterruptRecoveryRecord.8.interruptRecoveryId,behaviorInterruptRecoveryRecord.8.interruptRecoveryTime,behaviorInterruptRecoveryRecord.8.interruptRecoveryType,behaviorInterruptRecoveryRecord.9.interruptRecoveryId,behaviorInterruptRecoveryRecord.9.interruptRecoveryTime,behaviorInterruptRecoveryRecord.9.interruptRecoveryType,createTime,endTime,ip,isValid,judgmentResultData.correctedInfo,onlineTrainingClientId,owner.platformId,owner.platformVersionId,owner.projectId,owner.subProjectId,owner.unitId,startTime,status,supervisionBehaviorType,supervisionOnlineCourseBehaviorExt.accumulateTime,supervisionOnlineCourseBehaviorExt.timeLength,supervisionOnlineCourseBehaviorExt.totalTimeLength,updateTime,userIdentifier,userSupervisionFactId
2c9082ce9064171c0190713b6cf056b6,2c9082ce9064171c0190713b6cef56b5,2024-07-05T04:27:17.112Z,[  ],200,DA100004224,DA100004224,5.3,true,0,No errors,776b8ae881df41acbcf7680ea5724c26,15900,2819ebf7273911ecb7eafa164011f743,776b8ae881df41acbcf7680ea5724c26,2819ebf7273911ecb7eafa164011f743,2024-07-05T04:27:17.112Z,2c9082ce9064171c0190713b6cf056b6_1719886638309,2024-07-02T02:17:18.309Z,0,2c9082ce9064171c0190713b6cf056b6_1719886665823,2024-07-02T02:17:45.823Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c0190713b6cf056b6_1719886686088,2024-07-02T02:18:06.088Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c0190713b6cf056b6_1719886922172,2024-07-02T02:22:02.172Z,1,2c9082ce9064171c0190713b6cf056b6_1719888499031,2024-07-02T02:48:19.031Z,0,2c9082ce9064171c0190713b6cf056b6_1719889136095,2024-07-02T02:58:56.095Z,1,,,,,,,,,,,,,2024-07-02T02:17:18.447Z,2024-07-02T02:58:56.315Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-02T02:17:18.309Z,3,1,,1590,0,2024-07-05T04:28:14.157Z,776b8ae881df41acbcf7680ea5724c26,0aa440baec9442c18d6b22ecee873d13
2c9082b990642dcb019072230b2519cc,2c9082b990642dcb01906d2ca3c11cda,2024-07-05T04:32:13.799Z,[  ],200,DA100004224,DA100004224,5.3,true,0,No errors,f08a5c94aab34d8ea897af15023b022d,15900,3265043810a911ec8871b07b25146e9e,f08a5c94aab34d8ea897af15023b022d,3265043810a911ec8871b07b25146e9e,2024-07-05T04:32:13.799Z,2c9082b990642dcb019072230b2519cc_1719901817607,2024-07-02T06:30:17.607Z,0,2c9082b990642dcb019072230b2519cc_1719901841985,2024-07-02T06:30:41.985Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082b990642dcb019072230b2519cc_1719901843658,2024-07-02T06:30:43.658Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082b990642dcb019072230b2519cc_1719901863394,2024-07-02T06:31:03.394Z,1,2c9082b990642dcb019072230b2519cc_1719901895177,2024-07-02T06:31:35.177Z,0,,,,,,,,,,,,,,,,2024-07-02T06:30:17.769Z,2024-07-02T06:34:38.940Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-02T06:30:17.607Z,3,1,,33,0,2024-07-05T04:32:22.525Z,f08a5c94aab34d8ea897af15023b022d,10ba3758ce9677eb3ac5ed6fea9b0bbd
2c9082ce9064171c01906c2713f5065a,2c9082ce9064171c01906c260731061d,2024-07-05T04:19:44.098Z,[  ],200,ZH20246035,ZH20246035,1.8,true,0,No errors,69f30ba806e34c93945ad0e75fe5042d,5400,7f874c1a10ab11ec8871b07b25146e9e,69f30ba806e34c93945ad0e75fe5042d,7f874c1a10ab11ec8871b07b25146e9e,2024-07-05T04:19:44.098Z,2c9082ce9064171c01906c2713f5065a_1719801418632,2024-07-01T02:36:58.632Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01T02:36:58.845Z,2024-07-01T02:37:32.172Z,183.166.187.4,1,[  ],ZHKJAH,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-01T02:36:58.632Z,3,1,,0,0,2024-07-05T04:19:44.565Z,69f30ba806e34c93945ad0e75fe5042d,97954e8fe19f3eb751a65485311429a4
2c9082ce9064171c01906d75132a22ec,2c9082ce9064171c01906d75132922eb,2024-07-05T04:22:35.880Z,[  ],200,DA100004094,DA100004094,3.6,true,0,No errors,8d12a5187b1c4782b0f3ae1f717928c5,10800,d316f74510a811ec8871b07b25146e9e,8d12a5187b1c4782b0f3ae1f717928c5,d316f74510a811ec8871b07b25146e9e,2024-07-05T04:22:35.880Z,2c9082ce9064171c01906d75132a22ec_1719823307550,2024-07-01T08:41:47.550Z,0,2c9082ce9064171c01906d75132a22ec_1719823362659,2024-07-01T08:42:42.659Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c01906d75132a22ec_1719824683013,2024-07-01T09:04:43.013Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c01906d75132a22ec_1719824764293,2024-07-01T09:06:04.293Z,1,2c9082ce9064171c01906d75132a22ec_1719828245706,2024-07-01T10:04:05.706Z,0,,,,,,,,,,,,,,,,2024-07-01T08:41:47.666Z,2024-07-01T14:00:27.363Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-01T08:41:47.550Z,3,1,,4795,0,2024-07-05T04:24:27.738Z,8d12a5187b1c4782b0f3ae1f717928c5,587fa8a92d953c6ae3294d1dc3ef190a
2c9082b990642dcb01907143ec42622d,2c9082b990642dcb01907137df9d5ec7,2024-07-05T04:27:28.894Z,[  ],200,DA100004200,DA100004200,2.4,true,0,No errors,966dffc21d5243e5b336790b4a7769a7,7200,fa91b31f10a711ec8871b07b25146e9e,966dffc21d5243e5b336790b4a7769a7,fa91b31f10a711ec8871b07b25146e9e,2024-07-05T04:27:28.894Z,2c9082b990642dcb01907143ec42622d_1719887195197,2024-07-02T02:26:35.197Z,0,2c9082b990642dcb01907143ec42622d_1719887238363,2024-07-02T02:27:18.363Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082b990642dcb01907143ec42622d_1719887249143,2024-07-02T02:27:29.143Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082b990642dcb01907143ec42622d_1719887533291,2024-07-02T02:32:13.291Z,1,2c9082b990642dcb01907143ec42622d_1719887536152,2024-07-02T02:32:16.152Z,0,,,,,,,,,,,,,,,,2024-07-02T02:26:35.319Z,2024-07-02T02:35:18.867Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-02T02:26:35.197Z,3,1,,13,0,2024-07-05T04:27:41.383Z,966dffc21d5243e5b336790b4a7769a7,ccf052f1478f1a01f2a351c755ac6555
2c9082b990642dcb0190714c36eb64e5,2c9082b990642dcb01907137df9d5ec7,2024-07-05T04:27:41.835Z,[  ],200,DA100004200,DA100004200,2.4,true,0,No errors,966dffc21d5243e5b336790b4a7769a7,7200,fa91b31f10a711ec8871b07b25146e9e,966dffc21d5243e5b336790b4a7769a7,fa91b31f10a711ec8871b07b25146e9e,2024-07-05T04:27:41.835Z,2c9082b990642dcb0190714c36eb64e5_1719887738577,2024-07-02T02:35:38.577Z,0,2c9082b990642dcb0190714c36eb64e5_1719887761600,2024-07-02T02:36:01.600Z,1,2c9082b990642dcb0190714c36eb64e5_1719890402299,2024-07-02T03:20:02.299Z,0,2c9082b990642dcb0190714c36eb64e5_1719890404720,2024-07-02T03:20:04.720Z,1,2c9082b990642dcb0190714c36eb64e5_1719890404790,2024-07-02T03:20:04.790Z,0,2c9082b990642dcb0190714c36eb64e5_1719891260131,2024-07-02T03:34:20.131Z,1,2c9082b990642dcb0190714c36eb64e5_1719891584138,2024-07-02T03:39:44.138Z,0,2c9082b990642dcb0190714c36eb64e5_1719901025579,2024-07-02T06:17:05.579Z,1,,,,,,,,,,,,,2c9082b990642dcb0190714c36eb64e5_1719887772648,2024-07-02T02:36:12.648Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082b990642dcb0190714c36eb64e5_1719887896624,2024-07-02T02:38:16.624Z,1,2c9082b990642dcb0190714c36eb64e5_1719888632502,2024-07-02T02:50:32.502Z,0,2c9082b990642dcb0190714c36eb64e5_1719888732551,2024-07-02T02:52:12.551Z,1,2c9082b990642dcb0190714c36eb64e5_1719888957682,2024-07-02T02:55:57.682Z,0,2c9082b990642dcb0190714c36eb64e5_1719889744405,2024-07-02T03:09:04.405Z,1,2c9082b990642dcb0190714c36eb64e5_1719889746373,2024-07-02T03:09:06.373Z,0,2c9082b990642dcb0190714c36eb64e5_1719889768610,2024-07-02T03:09:28.610Z,1,2024-07-02T02:35:38.673Z,2024-07-02T06:20:18.870Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-02T02:35:38.577Z,3,1,,1941,0,2024-07-05T04:32:01.642Z,966dffc21d5243e5b336790b4a7769a7,ccf052f1478f1a01f2a351c755ac6555
2c9082b990642dcb019072a1427747a0,2c9082b990642dcb0190729028c84157,2024-07-05T04:36:11.157Z,[  ],200,ZH20247126,ZH20247126,4.3,true,0,No errors,11224a4c06114b37b114a5bb8abb5d44,12900,3c6533d210a811ec8871b07b25146e9e,11224a4c06114b37b114a5bb8abb5d44,3c6533d210a811ec8871b07b25146e9e,2024-07-05T04:36:11.157Z,2c9082b990642dcb019072a1427747a0_1719910089315,2024-07-02T08:48:09.315Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-02T08:48:09.452Z,2024-07-02T08:52:48.380Z,183.166.187.4,1,[  ],ZHKJAH,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-02T08:48:09.315Z,3,1,,0,0,2024-07-05T04:36:20.296Z,11224a4c06114b37b114a5bb8abb5d44,bb0abfc86796e9f0cc6db6079ca69ed2
2c9082b990642dcb019075e9f4d67b1e,2c9082b990642dcb01907137df9d5ec7,2024-07-05T04:40:42.443Z,[  ],200,DA100004200,DA100004200,2.4,true,0,No errors,966dffc21d5243e5b336790b4a7769a7,7200,fa91b31f10a711ec8871b07b25146e9e,966dffc21d5243e5b336790b4a7769a7,fa91b31f10a711ec8871b07b25146e9e,2024-07-05T04:40:42.443Z,2c9082b990642dcb019075e9f4d67b1e_1719965185192,2024-07-03T00:06:25.192Z,0,2c9082b990642dcb019075e9f4d67b1e_1719965232331,2024-07-03T00:07:12.331Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082b990642dcb019075e9f4d67b1e_1719965244421,2024-07-03T00:07:24.421Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082b990642dcb019075e9f4d67b1e_1719965292816,2024-07-03T00:08:12.816Z,1,2c9082b990642dcb019075e9f4d67b1e_1719965358633,2024-07-03T00:09:18.633Z,0,2c9082b990642dcb019075e9f4d67b1e_1719965470617,2024-07-03T00:11:10.617Z,1,2c9082b990642dcb019075e9f4d67b1e_1719965900795,2024-07-03T00:18:20.795Z,0,,,,,,,,,,2024-07-03T00:06:25.376Z,2024-07-03T00:23:20.970Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-03T00:06:25.192Z,3,1,2024-07-03T00:11:42.785Z,458,0,2024-07-05T04:41:05.035Z,966dffc21d5243e5b336790b4a7769a7,ccf052f1478f1a01f2a351c755ac6555
2c9082ce9064171c019075ec53077a5e,2c9082ce9064171c01906d21705117f0,2024-07-05T04:40:45.900Z,[  ],200,DA100004444,DA100004444,10.0,true,0,No errors,c900655d1f0a44b6a1de774c5db369f3,30000,b624b2ad10a911ec8871b07b25146e9e,c900655d1f0a44b6a1de774c5db369f3,b624b2ad10a911ec8871b07b25146e9e,2024-07-05T04:40:45.900Z,2c9082ce9064171c019075ec53077a5e_1719965340403,2024-07-03T00:09:00.403Z,0,2c9082ce9064171c019075ec53077a5e_1719965366313,2024-07-03T00:09:26.313Z,1,2c9082ce9064171c019075ec53077a5e_1719965426059,2024-07-03T00:10:26.059Z,0,2c9082ce9064171c019075ec53077a5e_1719965427598,2024-07-03T00:10:27.598Z,1,2c9082ce9064171c019075ec53077a5e_1719966178128,2024-07-03T00:22:58.128Z,0,2c9082ce9064171c019075ec53077a5e_1719966195079,2024-07-03T00:23:15.079Z,1,2c9082ce9064171c019075ec53077a5e_1719966202214,2024-07-03T00:23:22.214Z,0,2c9082ce9064171c019075ec53077a5e_1719966202740,2024-07-03T00:23:22.740Z,1,2c9082ce9064171c019075ec53077a5e_1719966240193,2024-07-03T00:24:00.193Z,0,2c9082ce9064171c019075ec53077a5e_1719966241617,2024-07-03T00:24:01.617Z,1,2c9082ce9064171c019075ec53077a5e_1719966242357,2024-07-03T00:24:02.357Z,0,2c9082ce9064171c019075ec53077a5e_1719966243095,2024-07-03T00:24:03.095Z,1,2c9082ce9064171c019075ec53077a5e_1719965375861,2024-07-03T00:09:35.861Z,0,2c9082ce9064171c019075ec53077a5e_1719966245071,2024-07-03T00:24:05.071Z,0,2c9082ce9064171c019075ec53077a5e_1719966246375,2024-07-03T00:24:06.375Z,1,2c9082ce9064171c019075ec53077a5e_1719966250546,2024-07-03T00:24:10.546Z,0,2c9082ce9064171c019075ec53077a5e_1719966251141,2024-07-03T00:24:11.141Z,1,2c9082ce9064171c019075ec53077a5e_1719966252170,2024-07-03T00:24:12.170Z,0,2c9082ce9064171c019075ec53077a5e_1719966252375,2024-07-03T00:24:12.375Z,1,2c9082ce9064171c019075ec53077a5e_1719966253093,2024-07-03T00:24:13.093Z,0,2c9082ce9064171c019075ec53077a5e_1719966253183,2024-07-03T00:24:13.183Z,1,2c9082ce9064171c019075ec53077a5e_1719965377370,2024-07-03T00:09:37.370Z,1,2c9082ce9064171c019075ec53077a5e_1719965400467,2024-07-03T00:10:00.467Z,0,2c9082ce9064171c019075ec53077a5e_1719965401115,2024-07-03T00:10:01.115Z,1,2c9082ce9064171c019075ec53077a5e_1719965406564,2024-07-03T00:10:06.564Z,0,2c9082ce9064171c019075ec53077a5e_1719965408104,2024-07-03T00:10:08.104Z,1,2c9082ce9064171c019075ec53077a5e_1719965410948,2024-07-03T00:10:10.948Z,0,2c9082ce9064171c019075ec53077a5e_1719965411675,2024-07-03T00:10:11.675Z,1,2024-07-03T00:09:00.477Z,2024-07-03T00:58:18.869Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-03T00:09:00.403Z,3,1,2024-07-03T00:38:51.509Z,2134,0,2024-07-05T04:42:02.759Z,c900655d1f0a44b6a1de774c5db369f3,d787c27398e7286ce015ec3e34a48562
2c9082b990642dcb0190767a7cfe3702,2c9082b990642dcb019072a584d3499c,2024-07-05T04:45:39.610Z,[  ],200,ZH20243411,ZH20243411,2.7,true,0,No errors,11224a4c06114b37b114a5bb8abb5d44,8100,3c6533d210a811ec8871b07b25146e9e,11224a4c06114b37b114a5bb8abb5d44,3c6533d210a811ec8871b07b25146e9e,2024-07-05T04:45:39.610Z,2c9082b990642dcb0190767a7cfe3702_1719974657179,2024-07-03T02:44:17.179Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-03T02:44:17.370Z,2024-07-03T02:49:30.126Z,183.166.187.4,1,[  ],ZHKJAH,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-03T02:44:17.179Z,3,1,,0,0,2024-07-05T04:45:51.730Z,11224a4c06114b37b114a5bb8abb5d44,a8b5d1e98080ce0b87d4fd46800765f1
2c9082b990642dcb01906d2ca3c21cdb,2c9082b990642dcb01906d2ca3c11cda,2024-07-05T04:21:39.113Z,[  ],200,DA100004224,DA100004224,5.3,true,0,No errors,f08a5c94aab34d8ea897af15023b022d,15900,3265043810a911ec8871b07b25146e9e,f08a5c94aab34d8ea897af15023b022d,3265043810a911ec8871b07b25146e9e,2024-07-05T04:21:39.113Z,2c9082b990642dcb01906d2ca3c21cdb_1719818560439,2024-07-01T07:22:40.439Z,0,2c9082b990642dcb01906d2ca3c21cdb_1719818586405,2024-07-01T07:23:06.405Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082b990642dcb01906d2ca3c21cdb_1719819696669,2024-07-01T07:41:36.669Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082b990642dcb01906d2ca3c21cdb_1719822141930,2024-07-01T08:22:21.930Z,1,2c9082b990642dcb01906d2ca3c21cdb_1719822146627,2024-07-01T08:22:26.627Z,0,2c9082b990642dcb01906d2ca3c21cdb_1719822188916,2024-07-01T08:23:08.916Z,1,2c9082b990642dcb01906d2ca3c21cdb_1719822197357,2024-07-01T08:23:17.357Z,0,2c9082b990642dcb01906d2ca3c21cdb_1719823771300,2024-07-01T08:49:31.300Z,1,2c9082b990642dcb01906d2ca3c21cdb_1719826127171,2024-07-01T09:28:47.171Z,0,,,,2024-07-01T07:22:40.600Z,2024-07-01T09:31:58.944Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-01T07:22:40.439Z,3,1,,3471,0,2024-07-05T04:23:17.231Z,f08a5c94aab34d8ea897af15023b022d,10ba3758ce9677eb3ac5ed6fea9b0bbd
2c9082b990642dcb01906da15b903029,2c9082b990642dcb01906d2a208f1bed,2024-07-05T04:23:16.177Z,[  ],200,DA100004444,DA100004444,10.0,true,0,No errors,da06c9c6a9c947cb8d727cf4521dabf9,30000,426efe3c10ac11ec8871b07b25146e9e,da06c9c6a9c947cb8d727cf4521dabf9,426efe3c10ac11ec8871b07b25146e9e,2024-07-05T04:23:16.177Z,2c9082b990642dcb01906da15b903029_1719826209668,2024-07-01T09:30:09.668Z,0,2c9082b990642dcb01906da15b903029_1719826255495,2024-07-01T09:30:55.495Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082b990642dcb01906da15b903029_1719826345609,2024-07-01T09:32:25.609Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082b990642dcb01906da15b903029_1719826352049,2024-07-01T09:32:32.049Z,1,2c9082b990642dcb01906da15b903029_1719826412605,2024-07-01T09:33:32.605Z,0,2c9082b990642dcb01906da15b903029_1719826418828,2024-07-01T09:33:38.828Z,1,,,,,,,,,,,,,2024-07-01T09:30:09.747Z,2024-07-01T09:39:00.971Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-01T09:30:09.668Z,3,1,,290,0,2024-07-05T04:23:21.605Z,da06c9c6a9c947cb8d727cf4521dabf9,6a596eb2c93b3c792a4f452d3b707a10
